"Key","Year","Site","Block","Point","SampleCode","Code","BlockType","RSFalconTube","BSFalconTube","FarmSite","Date","Initials","ArrivalTime","DepartureTime","ATTemp","DTTemp","PlantID","PlantHeight","TotalFlower","Buds","ImmatureFruit","MatureFruit","LeafNo","RSNitrateRead","RSNitriteRead","BSNitrateRead","BSNitriteRead","RSTinWeight","BSTinWeight","RSWetWeight","BSWetWeight","RSDryWeight","BSDryWeight","BD","FarmKey","orgFarmCode","FarmType","FocalCrop","soilOrder","soilSeries","soilType","Long","Lat","firstPolyYear","conversionYrs","MonoYears","PolyYears","FallowYears","MonoProp","PolyProp","FallowProp","pH","P","K","Ca","Mg","Zn","B","Mn","Cu","Pb","Al","Na","S","CEC","OM","Presence","Absence"
216,2018,"FB","N1","2","FB_N1_2","2018_FB_N1_2","N",10.058,10.009,"FB","6/5/18","GD","5:20","",60.6,"","squash","108+78","64 + 0","111+84","0","2","37 + 25","0","0",0,0,"0.518","0.521","10.003","10.073","9.495","9.502","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.94,15.8412483,49.66078697,726.9979647,284.3046133,1.237717096,0.19859905,4.704884668,0.205152646,0.29313772,2.83990502,39.44029851,18.67367707,6.092365192,1.010661928,"5","92"
217,2018,"FB","N1","3","FB_N1_3","2018_FB_N1_3","N",10.028,10.081,"FB","6/5/18","GD","5:20","",60.6,"","radish","93","0","0","0","1","25 + 2","0","0",0,0,"0.522","0.51","10.058","10.082","9.294","9.699","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,8.09,19.3443804,48.14481268,790.0252161,265.9365994,1.226574207,0.239751441,5.295389049,0.209225504,0.268544669,2.60865634,30.40706052,14.45244957,6.253066786,0.864405329,"31","69"
218,2018,"FB","N2","1","FB_N2_1","2018_FB_N2_1","N",9.992,10.048,"FB","6/5/18","GD","5:20","",60.6,"","squash","44","0","8","0","2","15 + 24","0","0",0,0,"0.518","0.52","9.904","10.038","9.4386","9.59","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,8,17.70670827,43.72854914,794.4071763,282.6365055,1.21026131,0.218689548,8.354134165,0.209360374,0.271641966,3.441856474,28.64664587,12.80031201,6.400566271,0.889309944,"17","83"
219,2018,"FB","N2","2","FB_N2_2","2018_FB_N2_2","N",10.026,10.031,"FB","6/5/18","GD","5:20","",60.6,"","radish","38","0","0","0","2","23 + 16","0","0",0,0,"0.517","0.523","10.025","10.036","9.313","9.485","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.93,17.15753425,52.23630137,728.3869863,249.6472603,1.135729452,0.19964726,4.318493151,0.212054795,0.269808219,2.606520548,32.91438356,14.50342466,5.821820629,0.905501732,"2","98"
220,2018,"FB","N2","3","FB_N2_3","2018_FB_N2_3","N",9.909,10.089,"FB","6/5/18","GD","5:20","",60.6,"","cucumber","38","0","15","0","0","21","0.5","0",0,0,"0.523","0.517","9.981","10.066","9.576","9.607","","AG","FB","Polyculture","Squash","alifisol","exeter","sandy loam",-119.6015582,36.724218,"2011","7",0,8,8,0,0.533,0.47,7.99,22.48251748,57.23076923,683.3006993,232.8146853,1.513797203,0.219772727,3.047370629,0.22263986,0.219276224,2.230311189,31.16783217,11.8041958,5.471190843,0.782614772,"8","92"
221,2018,"FC","F1","1","FC_F1_1","2018_FC_F1_1","F",10.069,10.103,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","61","0","3","2","2","30","0","0",0,0,"0.523","0.516","10.013","9.988","9.584","9.629","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.53,8.438818565,32.73909986,322.9676512,66.75457103,1.19495429,0.024898031,3.829113924,0.095467651,0.187805907,1.679792546,7.788326301,4.018987342,2.245738584,0.662933377,"9","35"
222,2018,"FC","F1","2","FC_F1_2","2018_FC_F1_2","F",10.04,9.941,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","54","0","11","2","0","39","0","0",0,0,"0.505","0.513","10.075","10.06","9.779","9.258","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.55,10.67961165,40.72122053,323.6199723,65.03467406,1.340135229,0.012652566,1.898037448,0.083613037,0.156716366,2.363023578,7.995839112,5.1629681,2.576077304,0.526656716,"3","97"
223,2018,"FC","F1","3","FC_F1_3","2018_FC_F1_3","F",10.056,9.968,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","48","0","8","2","0","20","0","0",0,0,"0.503","0.519","10.028","10.035","9.54","9.529","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.7,11.04651163,37.5690407,376.4425872,80.18168605,1.274193314,0.022445494,7.903343023,0.155675872,0.158706395,1.826944041,13.00872093,5.058139535,2.635524374,0.55317556,"11","89"
224,2018,"FC","F2","1","FC_F2_1","2018_FC_F2_1","F",10.015,10.01,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","59","0","6","3","0","29","0","0",0,0,"0.505","0.495","10.055","10.102","9.714","9.805","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,5.79,5.706134094,33.82667618,314.0121255,58.19186876,1.189664765,0.003302425,3.77318117,0.087089872,0.157328816,2.724258203,8.348787447,5.734664765,3.352976397,0.773052795,"14","86"
225,2018,"FC","F2","2","FC_F2_2","2018_FC_F2_2","F",10.008,9.961,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","41","0","9","2","1","25","0","0",0,0,"0.504","0.52","10","9.931","9.748","9.534","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.29,8.513708514,39.63564214,352.2330447,75.31024531,1.351753247,0.041987734,2.326843434,0.09020202,0.181309524,1.443820346,10.52669553,6.168831169,2.672212245,0.697142857,"14","86"
226,2018,"FC","F2","3","FC_F2_3","2018_FC_F2_3","F",10.006,10.127,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","44","0","7","0","0","28","0","0",0,0,"0.516","0.516","10.086","9.999","9.692","9.748","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.1,10.83445491,38.78196501,356.8472409,78.83580081,1.665026918,0.029475101,7.792732167,0.196843876,0.142456258,1.586238223,13.10228802,12.3923284,2.850377904,0.577717012,"12","79"
227,2018,"FC","N1","1","FC_N1_1","2018_FC_N1_1","N",10.018,10.142,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","chayote","20","16","24","3","1","64","25","0",0,0,"0.516","0.516","10.028","10.167","10.013","9.704","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.07,44.56233422,247.887931,411.372679,90.73275862,1.623279178,0.041744032,12.66909814,0.142984085,0.191505305,1.922616048,25.53713528,133.7002653,3.75531901,0.550975107,"9","91"
228,2018,"FC","N1","2","FC_N1_2","2018_FC_N1_2","N",10.007,10.122,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","lemongrass","110","0","0","0","0","5 x 40","0","0",0,0,"0.525","0.515","10.042","9.941","9.781","9.247","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,7.1,10.35460993,35.18085106,379.106383,76.88652482,1.336485816,0.04548227,2.137234043,0.08808156,0.139588652,1.594507092,10.71276596,5.092198582,2.615725933,0.519813487,"26","41"
229,2018,"FC","N1","3","FC_N1_3","2018_FC_N1_3","N",10.022,9.972,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","lemongrass","99","0","0","0","0","5 x 128","0","0",0,0,"0.513","0.514","10.088","9.971","9.963","9.718","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,7,13.14189189,34.34797297,400.2432432,78.05067568,1.448074324,0.030878378,5.986486486,0.099429054,0.161385135,1.928422297,11.01013514,4.570945946,2.728822331,0.567238893,"16","84"
230,2018,"FC","N2","1","FC_N2_1","2018_FC_N2_1","N",10.041,9.993,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","lemongrass","106","0","0","0","0","5 x 61","0","0",0,0,"0.522","0.513","10.04","9.928","9.771","9.638","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,7.3,10.35286285,30.03328895,378.8781625,75.69241012,1.467959387,0.132273635,5.416111851,0.10626498,0.151494674,1.621601198,12.78295606,5.243009321,2.591631884,0.546033268,"21","49"
231,2018,"FC","N2","2","FC_N2_2","2018_FC_N2_2","N",10.012,9.963,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","lemongrass","95","0","0","0","0","6 x 49","0","0",0,0,"0.519","0.523","10.002","10.165","9.683","9.953","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.89,13.44049248,31.42612859,421.0909713,80.98837209,1.3324658,0.04500684,2.014640903,0.073560192,0.203043776,1.752790698,8.837209302,4.213406293,2.849667702,0.634794412,"24","76"
232,2018,"FC","N2","3","FC_N2_3","2018_FC_N2_3","N",10.04,10.13,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","lemongrass","98","0","0","0","0","7 x 39","0","0",0,0,"0.519","0.521","10.079","9.909","9.689","9.589","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,7.2,14.48497854,28.10801144,413.9806867,79.89985694,1.316155222,0.037299714,2.703118741,0.080922747,0.205894134,1.766419886,12.9434907,5.811874106,2.796707791,0.573162508,"10","65"
233,2018,"FC","F1","Ex","FC_F1_Ex","2018_FC_F1_Ex","F",10.022,10.003,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","57","0","7","0","0","29","0","0",0,0,"0.495","0.519","10.03","10.064","","9.759","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.22,11.03351955,43.53002793,382.4371508,79.87081006,1.286176676,0.048100559,4.776536313,0.10390014,0.168959497,2.149961592,8.833798883,9.134078212,3.51247452,0.677495006,"",""
234,2018,"FC","F2","Ex","FC_F2_Ex","2018_FC_F2_Ex","F",10.006,9.994,"FC","6/13/18","GD","6:08","8:11",64.1,"77.7","zucchini","52","2","7","0","2","17","0","0",0,0,"0.493","0.49","10.048","9.951","","9.537","","KU","FC","Polyculture","Squash","entisol","hanford","fine sandy loam",-119.7005628,36.6635828,"2012","6",8,7,7,0.533,0.467,0,6.8,13.08411215,44.5894526,445.5073431,96.52870494,1.306258344,0.095417223,6.241655541,0.133240988,0.177042724,1.689893191,13.22763685,14.16889186,3.132795129,0.732169441,"",""
235,2018,"FD","F1","1","FD_F1_1","2018_FD_F1_1","F",9.994,10.05,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","58","1","10","0","1","25","0","0",0,0,"0.518","0.507","10.012","10.008","8.849","9.094","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.6,121.2405159,180.0455235,1152.966616,273.3725341,0.468846737,0.307211684,4.385432473,0.112082701,0.290713202,3.547735205,42.56828528,17.64795144,8.466066042,1.08133883,"3","9"
236,2018,"FD","F1","2","FD_F1_2","2018_FD_F1_2","F",10.007,10.07,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","62","1","9","1","0","35","0","0",0,0,"0.522","0.501","10.007","10.041","9.126","9.301","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.66,80.79066265,171.6942771,1136.765813,285.4216867,0.454668675,0.300011295,8.621987952,0.101464608,0.276637801,2.61125,49.75150602,16.76204819,8.462466887,1.094845614,"",""
237,2018,"FD","F1","3","FD_F1_3","2018_FD_F1_3","F",10.079,10.033,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","65","1","8","1","0","25","0","0",0.5,0,"0.52","0.518","10","10.089","9.04","9.26","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.6,85.2887538,216.1892097,1138.271277,274.2819149,0.416246201,0.310911854,3.875379939,0.102834347,0.275094985,2.267929331,45.05319149,17.15425532,8.49248238,1.225501446,"3","16"
238,2018,"FD","F2","1","FD_F2_1","2018_FD_F2_1","F",10.066,10.04,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","54","1","10","0","1","26","0","0",10,0,"0.52","0.512","10.018","10.064","9.023","9.1","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.79,91.09642302,185.1049767,1155.738725,288.2270607,0.443312597,0.33092535,3.019832815,0.115042768,0.289280715,3.346380249,58.95412131,15.86702955,8.614624777,1.075771021,"2","26"
239,2018,"FD","F2","2","FD_F2_2","2018_FD_F2_2","F",10.03,9.958,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","61","1","9","1","2","23","0","0",0.5,0,"0.519","0.526","10.038","9.903","9.059","8.963","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.89,80.28485757,232.7886057,1067.511244,263.7706147,0.434407796,0.342548726,3.219486507,0.115850825,0.261450525,2.435149925,48.07721139,15.35607196,8.094977719,1.027020418,"0","17"
240,2018,"FD","F2","3","FD_F2_3","2018_FD_F2_3","F",10.06,10.01,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","zucchini","73","2","9","1","0","34","0.5","0",0.5,0,"0.515","0.521","10.04","9.959","8.523","9.299","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.81,97.20358814,280.3978159,1148.927457,270.2886115,0.435405616,0.392940718,3.923556942,0.11024181,0.261365055,2.317593604,50.93213729,18.65444618,8.677247672,1.142294133,"0","19"
241,2018,"FD","N1","1","FD_N1_1","2018_FD_N1_1","N",10.085,10.07,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","13","0","0","0","0","108","0","0",0,0,"0.517","0.518","10.039","9.961","9.539","9.422","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.64,71.39147287,150.0193798,1000.751938,268.0736434,0.405569767,0.18753876,1.967829457,0.088372093,0.230007752,2.959782946,37.58139535,8.92248062,7.584765914,1.0501134,"1","66"
242,2018,"FD","N1","2","FD_N1_2","2018_FD_N1_2","N",10.045,9.825,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","74","0","9 x 2","0","0","231 x 2","0","0",0,0,"0.513","0.522","10.037","9.96","8.668","8.361","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.41,47.31669267,103.3229329,994.50078,278.3229329,0.484925897,0.134824493,2.524847894,0.117917317,0.245120905,2.530093604,34.85959438,9.574882995,7.518092441,1.121690775,"1","14"
243,2018,"FD","N1","3","FD_N1_3","2018_FD_N1_3","N",10.017,9.936,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","21","0","3 x 11","0","0","32 x 11","0","0",20,0,"0.518","0.513","10.062","9.945","9.299","9.275","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,6.71,21.40234949,87.98825257,787.6211454,244.746696,0.486516153,0.032371512,4.937591777,0.077845081,0.215715859,3.344394273,34.27312775,7.195301028,7.51706008,0.973046179,"0","22"
244,2018,"FD","N2","1","FD_N2_1","2018_FD_N2_1","N",10.012,9.918,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","94","0","11 x 12","0","0","21 x 12","0","0",0,0,"0.521","0.512","10.017","10.017","8.721","8.777","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,7.61,46.93234837,104.2457232,1000.839813,276.6990669,0.40061042,0.152037325,3.012527216,0.090676516,0.276006998,2.99775661,34.84836703,9.222395023,7.538837308,1.078052914,"6","21"
245,2018,"FD","N2","2","FD_N2_2","2018_FD_N2_2","N",10.005,10.01,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","30","0","4 x 2","0","0","102 x 2","0","0",10,0,"0.511","0.513","10.047","10.058","9.317","9.357","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,6.77,24.47916667,88.40029762,814.311756,251.1160714,0.593712798,0.183199405,5.472470238,0.095126488,0.233980655,3.73139881,33.61979167,8.113839286,7.447014952,1.056871897,"",""
246,2018,"FD","N2","3","FD_N2_3","2018_FD_N2_3","N",10.066,9.982,"FD","6/4/18","GD","5:19","7:46",74.2,"78.9","bean","21","0","0","0","0","19 x 22","0","0",0,0,"0.521","0.513","10.06","9.91","9.217","9.134","","LH","FD","Polyculture","Squash","entisol","hanford","sandy loam",-119.944851,36.764286,"2002","16",0,15,15,0,1,0,6.15,10.07575758,66.21590909,797.280303,235.4507576,0.696268939,0.029784091,15.40530303,0.106231061,0.241882576,5.863636364,39.77651515,8.090909091,8.588895909,1.158509344,"8","50"
247,2018,"FE","F1","1","FE_F1_1","2018_FE_F1_1","F",10.029,10.077,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","75","7","11","1","5","35","0","0",10,0,"0.522","0.524","10.033","10.011","9.298","9.537","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.13,47.93370945,59.86600846,1315.091678,360.7475317,0.616964034,0.302108604,8.074753173,0.121477433,0.417697461,3.019795487,43.05007052,27.0416079,9.68551537,1.09659456,"19","81"
248,2018,"FE","F1","2","FE_F1_2","2018_FE_F1_2","F",10.01,10.005,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","75","3","11","3","2","37","0","0",0,0,"0.521","0.524","10.082","10.007","9.25","9.509","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.06,45.54834055,62.34126984,1336.984127,372.4494949,0.623968254,0.301244589,6.991341991,0.128878066,0.402247475,3.152792208,46.13636364,32.41341991,9.897225935,1.173579198,"3","35"
249,2018,"FE","F1","3","FE_F1_3","2018_FE_F1_3","F",10.042,10.077,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","60","3","17","3","1","23","0","0",0,0,"0.508","0.518","10.072","10.092","9.209","9.505","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.22,42.43281471,83.09405941,1622.705092,421.5558699,0.526637199,0.370901697,7.644978784,0.120519802,0.433673975,3.001958982,39.50848656,45.72135785,11.78141822,1.0635527,"5","35"
250,2018,"FE","F2","1","FE_F2_1","2018_FE_F2_1","F",10.011,10.013,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","75","1","7","1","1","17","0","0",0,0,"0.511","0.52","10.076","10.051","9.296","9.703","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.11,53.59352518,68.59352518,1396.507194,388.5323741,1.505082734,0.347079137,5.35971223,0.223007194,0.415683453,2.860784173,49.75179856,37.24100719,10.34265857,1.226339643,"17","62"
251,2018,"FE","F2","2","FE_F2_2","2018_FE_F2_2","F",10.038,10.058,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","70","7","7","3","0","30","5","0",0,0,"0.525","0.516","10.047","10.029","9.543","9.541","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.16,47.63367052,65.46242775,1435.787572,417.2940751,0.576896676,0.354591763,6.979768786,0.152655347,0.408652457,3.278052746,69.40751445,49.58815029,10.76680419,1.174810634,"11","89"
252,2018,"FE","F2","3","FE_F2_3","2018_FE_F2_3","F",10.035,10.044,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","zucchini","65","3","9","3","0","20","0","0",0,0,"0.523","0.515","10.033","10.026","9.193","9.367","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.09,44.38129496,73.71942446,1529.302158,407.7877698,0.507852518,0.387161871,6.35971223,0.13405036,0.38123741,3.088464029,46.55755396,43.08992806,11.17757422,1.116194226,"5","68"
253,2018,"FE","N1","1","FE_N1_1","2018_FE_N1_1","N",10.04,10.021,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","squash","65","3","11","6","0","24","0","0",0,0,"0.522","0.52","10.028","10.084","9.227","9.473","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.15,46.31895332,75,1429.840877,385.3076379,0.61529703,0.360024752,9.289250354,0.122072136,0.420873409,3.122213579,41.3437058,40.37128713,10.49927957,1.052448717,"4","49"
254,2018,"FE","N1","2","FE_N1_2","2018_FE_N1_2","N",9.997,10.003,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","cucumber","19","22","17","3","2","51","10","0",0,0,"0.524","0.517","10.044","10.033","9.244","9.375","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.11,54.40145985,112.0182482,1571.390511,456.5072993,0.58000365,0.477430657,12.2080292,0.148916058,0.434959854,3.296485401,88.47080292,49.27737226,11.88530735,1.211556384,"6","41"
255,2018,"FE","N1","3","FE_N1_3","2018_FE_N1_3","N",10.044,10.029,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","basil","36","0","10","0","0","223","0","0",0,0,"0.523","0.524","10.054","10.045","9.204","9.305","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.25,55.20951705,86.67613636,1349.65554,367.162642,0.517258523,0.324630682,9.399857955,0.147088068,0.34203125,4.971590909,42.19460227,23.18892045,9.97948565,1.091573286,"30","56"
256,2018,"FE","N2","1","FE_N2_1","2018_FE_N2_1","N",10.088,10.064,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","cucumber","22","18","17","3","0","37","5","0",0,0,"0.525","0.516","10.003","10.039","9.229","9.386","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.11,55.0323741,100.7517986,1504.219424,409.6870504,0.547363309,0.403291367,7.115107914,0.135629496,0.390226619,3.110435252,54.53956835,36.21582734,11.13686493,1.276394113,"7","43"
257,2018,"FE","N2","2","FE_N2_2","2018_FE_N2_2","N",10.009,10.018,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","basil","28","0","2","0","0","128","0","0",0,0,"0.521","0.513","9.93","10.07","9.068","9.416","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.12,51.89533239,97.58132956,1327.991513,370.8203678,0.521527581,0.316644272,5.986562942,0.133995757,0.322263083,3.723479491,43.70579915,29.6039604,9.929037396,0.953654707,"9","19"
258,2018,"FE","N2","3","FE_N2_3","2018_FE_N2_3","N",10.168,9.919,"FE","6/12/18","GD","5:35","8:03",60.8,"72.5","pumpkin","70","1","16","0","0","25","0","0",0,0,"0.521","0.516","10.038","10.067","9.471","9.53","","ZI","FE","Polyculture","Squash","alifisol","san joaquin","sandy loam",-119.6460811,36.7241647,"2008","10",4,11,11,0.267,0.733,0,8.29,63.31240768,86.37370753,1539.231905,463.5782866,0.548064993,0.435180945,6.787296898,0.17098966,0.35879616,3.79985229,66.72451994,35.81610044,11.71688617,1.133263379,"5","81"
259,2018,"FF","F1","1","FF_F1_1","2018_FF_F1_1","F",10.073,10.008,"FF","6/9/18","GD","5:20","9:35",63.9,"70.7","squash","45","2","7","1","0","22","0","0",0,0,"0.513","0.51","10.485","10.008","9.491","9.713","","BF","FF","Monoculture","Squash","inceptisol","hesperia","sandy loam",-120.1061869,36.7313521,"","",10,0,0,0.667,0,0.27,6.54,7.166666667,74.25666667,366.52,45.52,0.374866667,0.013853333,8.593333333,0.065733333,0.12534,2.694523333,24.92666667,3.936666667,2.844769503,0.418704806,"7","55"
260,2018,"FF","F1","2","FF_F1_2","2018_FF_F1_2","F",10.025,10.048,"FF","6/9/18","GD","5:20","9:35",63.9,"70.7","squash","59","0","8","0","1","24","0","0",0,0,"0.492","0.512","10.048","10.008","9.309","9.588","","BF","FF","Monoculture","Squash","inceptisol","hesperia","sandy loam",-120.1061869,36.7313521,"","",10,0,0,0.667,0,0.27,6.84,24.17654809,54.79249012,482.654809,56.28458498,0.348985507,0.050247036,7.20685112,0.067055336,0.153297101,2.141587615,23.86363636,5.158102767,3.014757348,0.502313285,"7","93"
261,2018,"FF","F1","3","FF_F1_3","2018_FF_F1_3","F",10.076,10.003,"FF","6/9/18","GD","5:20","9:35",63.9,"70.7","squash","51","1","7","0","1","15","0","0",0,0,"0.511","0.511","10.08","10.041","9.52","9.687","","BF","FF","Monoculture","Squash","inceptisol","hesperia","sandy loam",-120.1061869,36.7313521,"","",10,0,0,0.667,0,0.27,6.93,28.98899587,60.45392022,554.7936726,68.35969739,0.370842503,0.171877579,7.751031637,0.087496561,0.141905089,2.282424347,31.04195323,5.777166437,3.488907358,0.526080295,"8","92"
262,2018,"FF","F2","1","FF_F2_1","2018_FF_F2_1","F",10.06,10.061,"FF","6/9/18","GD","5:20","9:35",63.9,"70.7","squash","45","0","4","1","0","23","0","0",0,0,"0.523","0.513","10.071","10.05","9.512","9.659","","BF","FF","Monoculture","Squash","inceptisol","hesperia","sandy loam",-120.1061869,36.7313521,"","",10,0,0,0.667,0,0.27,6.51,15.47774869,51.16164921,423.5373037,51.20746073,0.315952225,0.026439791,7.997382199,0.07747055,0.134774215,2.694355366,28.8645288,4.538612565,2.989028011,0.444032076,"11","89"
263,2018,"FF","F2","2","FF_F2_2","2018_FF_F2_2","F",10.081,10.029,"FF","6/9/18","GD","5:20","9:35",63.9,"70.7","squash","53","0","5","3","0","31","0","0",0,0,"0.51","0.514","10.35","10.003","9.276","9.601","","BF","FF","Monoculture","Squash","inceptisol","hesperia","sandy loam",-120.1061869,36.7313521,"","",10,0,0,0.667,0,0.27,6.23,18.08862434,67.59589947,567.7943122,54.64285714,0.333984788,0.041299603,9.606481481,0.024103836,0.241994048,1.997271825,23.55820106,5.949074074,4.165643371,0.578579296,"13","87"
